id,type,name,lat,lon
2292566288,bus_station,Халдварт,47.9136169,106.9440531
2293161928,bank,Хас Банк,47.9220979,106.9745123
2293177131,atm,,47.9241048,106.9839032
2293326568,atm,Голомт,47.9183052,106.9156197
2293332646,bank,Хадгаламж банк - Ард салбар,47.9178648,106.9131332
2304796392,bus_station,,47.8992412,106.9159878
2304796410,bus_station,,47.8993387,106.9148033
2309452434,bus_station,,48.0494935,106.8999877
2309565655,bus_station,сансарын колонкын буудал,47.9278229,106.9390612
2309602161,atm,,47.9215413,106.9224031
2309602163,atm,,47.9223877,106.923992
2313082403,bus_station,6 буудал,47.965763,106.9175553
2317165297,bank,Хас банк,47.7718744,107.2539393
2317166926,bank,KHAAN Bank,47.773751,107.2543335
2320638238,bank,Хас банк,47.9136936,106.9996586
2320638241,atm,,47.9124927,106.9910487
2320776219,fuel,МТ ШТС,47.908555,106.9345845
2321368122,atm,,47.9232876,106.8821987
2321368123,bank,Төрийн банк,47.9233793,106.8864044
2321368138,bank,Худалдаа хөгжлийн банк,47.9229299,106.8714913
2321375396,bank,Хаан банкны Баянгол салбар,47.9223637,106.8736157
2321375399,atm,,47.9225544,106.8795748
2321375414,bus_station,Өргөө,47.9224706,106.8727527
2321375418,fuel,Петровис ШТС,47.9205483,106.8761235
2321375421,bus_station,Akhui uilchilgeenii buudal,47.9228678,106.8869115
2321375434,bank,Хадгаламж Банк,47.9219665,106.8659283
2321610221,atm,,47.9195333,106.9292368
2321695734,bank,Хас Банк 50,47.8992604,106.895981
2321710141,atm,,47.9125158,106.9141034
2321753379,atm,Худалдаа хөгжлийн банк,47.9225249,106.9113193
2321812601,bank,ХХБ,47.9203175,106.9106279
2321857826,bank,Төрийн банк,47.9164457,106.911844
2321984700,fuel,ТЭС Петролиум ШТС,47.9230576,106.865293
2322020770,atm,Хаан Банk ATM,47.9145697,106.8687544
2322020779,atm,,47.9140951,106.8564055
2322020831,bank,Хаан Банк,47.9140088,106.8627999
2322028441,fuel,клонк,47.8631762,106.7885402
2325542813,fuel,Sod mongol,47.8434082,106.6802692
2325790330,atm,ХХБ,47.8675214,106.8069408
2328796127,fuel,Shunkhlai,47.7268958,106.9043461
2328796128,fuel,Петровис,47.8280447,106.7796845
2343271020,fuel,,47.8037123,107.5496809
2345251593,bus_station,,47.91432,106.8871095
2364131263,bank,Улаанбаатар хотын банк,47.919155,106.9119582
2364133343,bank,"УБ хотын банк, Картын төв",47.9173552,106.9149063
2367310269,fuel,,47.7771383,107.2500138
2367310271,fuel,,47.777624,107.2469586
2367310295,fuel,,47.7772847,107.2490021
2368692985,fuel,Петровис,47.8873675,107.0719394
2368693074,fuel,Шунхлай,47.8867913,107.0775729
2368693092,fuel,M-Ойл ШТС,47.9077705,106.9703838
2368714501,fuel,Петровис ШТС,47.9066976,106.7711428
2368731272,fuel,ТЭС Петролеум ШТС,47.9979281,106.5493081
2371627992,fuel,,47.9392419,106.9066573
2371722827,fuel,,47.9009476,106.7123511
2371722831,fuel,Сод Монгол Групп,47.9006305,106.7043366
2371722838,fuel,,47.9064553,106.7775838
2371722841,fuel,,47.9017084,106.7331879
2371722842,fuel,,47.9010862,106.7180978
2371722858,fuel,MT ШТС,47.9018951,106.7267249
2371722864,fuel,МТ,47.9011443,106.7209123
2383139408,fuel,,47.891323,106.5869495
2383139434,fuel,,47.9096598,106.548681
2383139563,fuel,,47.8895388,106.5882853
